356060330,颜色分类:象牙白;尺码:175/92A/XL,s***8,284288977559,买之前看了很多评价，实在喜欢样式就下手了，没有发现勾丝开裂的情况，料子介于雪纺和棉之间，很容易皱，白色比黑色显胖，但是还是推荐购买，正式休闲皆宜，准备带着出差穿，期盼酒店有熨斗,2016-09-07 08:39:03,4,0
356060330,颜色分类:黑/Black;尺码:175/92A/XL,嘟***2,299304406323,这件连衣裙，去年的时候只抢到那个白色的，然后今年看到有黑色的果断再入手，黑色的雪纺质地轻薄，适合夏天。,2017-01-17 21:35:58,0,0
356060330,颜色分类:象牙白;尺码:160/80A/S,飞***蓝,283316462617,面料舒服，穿上凉快。挺好看的，喜欢这个款式。不过感觉大圆领开口很大啊，容易走光。,2016-08-28 18:20:11,3,0
356060330,颜色分类:黑/Black;尺码:165/84A/M,莎***h,283990366729,大牌就是大牌哦，质量杠杠的，之前都是在专柜买衣服好贵啊！这里买的好实惠，以后就在官网上买啦！,2016-09-04 15:44:20,0,0
356060330,颜色分类:黑/Black;尺码:170/88A/L,a***京,296500956167,看上去褶皱挺多挺一般的，可是穿上以后是真好看，推荐??,2016-12-22 17:31:04,0,0
356060330,颜色分类:象牙白;尺码:175/92A/XL,v***i,283820966602,特别的好啊，特别的喜欢，质量外型还有颜色，跟图片一模一样的。喜欢。,2016-08-31 09:03:16,3,0
356060330,颜色分类:黑/Black;尺码:175/92A/XL,我***生,290762963201,<b></b>此<b></b>用<b></b>户<b></b>没<b></b>有<b></b>填<b></b>写<b></b>评<b></b>论<b></b>!<b></b>,2016-08-26 15:42:50,0,0
356060330,颜色分类:黑/Black;尺码:165/84A/M,浅***6,281094267812,料子很舒适，黑色款式很显瘦，有腰线，可以遮住小肚子的小肉肉。有垂感，洗完直接晾晒，不会皱，刚收到真的很皱，推荐！,2016-08-04 16:44:52,3,0
356060330,颜色分类:象牙白;尺码:170/88A/L,欧***7,297738239732,不错，跟图片没差,2017-01-03 14:52:20,3,0
356060330,颜色分类:象牙白;尺码:170/88A/L,t***3,286989128322,质量差差的，很容易皱巴巴，穿了两次裙摆就磨烂了。看着就心堵,2016-10-04 12:59:56,3,0
356060330,颜色分类:象牙白;尺码:165/84A/M,k***w,292062372337,很好的质量漂亮,2016-11-16 17:59:46,3,0
356060330,颜色分类:象牙白;尺码:170/88A/L,t***0,281010503424,特别好看，显得特别有型，还特别美，颜色还是非常纯正的。,2016-08-01 17:56:08,0,0
356060330,颜色分类:黑/Black;尺码:160/80A/S,婷***假,288040920841,不错哟，很青春靓丽,2016-10-15 00:33:02,0,1
356060330,颜色分类:黑/Black;尺码:165/84A/M,玉***灵,287549430946,"料子很柔软,很舒服,当然也就容易皱 无色差 不透 合适",2016-10-07 21:27:34,3,0
356060330,颜色分类:象牙白;尺码:165/84A/M,d***1,287507416585,很差，没穿，拿到手洗了一次就变成这样了,2016-10-09 12:06:01,2,2
356060330,颜色分类:黑/Black;尺码:165/84A/M,我***际,283856268279,面料舒服，但是衣服没型，很皱。我准备洗了之后试下，应该就不会这么皱了，比较显瘦。我160cm，138斤。说真心话，很舒服，面料柔软，但是真的衣服看上去只值几十元，要熨烫之后才好。,2016-09-04 16:03:25,0,1
356060330,颜色分类:象牙白;尺码:170/88A/L,漂***5,280771553808,面料柔软舒适透气，款式简单大方，很喜欢，主要是品牌做工好，继续支持,2016-07-31 16:31:40,3,0
356060330,颜色分类:黑/Black;尺码:175/92A/XL,l***6,283468897737,对这个衣服真的太无语了，穿了一次钩丝钩的没法穿了，第一次穿出门，我同事说这裙子穿了多久了，成这样，不光钩丝还抽丝，开始买看评价说钩丝我还不太信，现在真是&hellip;&hellip;不能因为打折便宜质量就下降吧，真怀疑是不是正品,2016-08-29 20:23:54,4,0
356060330,颜色分类:象牙白;尺码:165/84A/M,盛***司,281840686128,裙子穿上好几天了，舒服凉快飘逸，喜欢！满意！！！赞！！！,2016-08-11 10:32:36,3,0
356060330,颜色分类:黑/Black;尺码:165/84A/M,h***y,284159641246,穿了才来评价，一共买了3件。之前这款买了白色的，还有另一件连衣裙，白色的码有一点点小但也可以穿，收到货纠结几天，想问客服换一件码，但是迟迟没有回，也就难的换了，白色给我老姐穿。后来拍了黑色的，黑色真不行，洗了穿，出汗就掉黑色，身上搞的好多，以为是第一次没洗干净，又仔细洗了一次，还是一样，超级尴尬，这款黑色真是无语，布料很闷热，质量也一般。。。。很失望的一次购物。。。,2016-09-08 08:39:33,3,0
356060330,颜色分类:象牙白;尺码:160/80A/S,赵***9,285971784379,这件质量确实不咋的，线缝位置布料被拉出很大的洞来。,2016-09-24 10:02:48,4,0
356060330,颜色分类:象牙白;尺码:160/80A/S,婷***假,288040920842,不错哟，不过可能会有的显胖,2016-10-15 00:33:02,0,0
356060330,颜色分类:象牙白;尺码:165/84A/M,w***n,289067426814,好，很好。不错，不错。,2016-10-24 20:21:22,2,0
356060330,颜色分类:象牙白;尺码:165/84A/M,刘***瑞,280038709375,<b></b>此<b></b>用<b></b>户<b></b>没<b></b>有<b></b>填<b></b>写<b></b>评<b></b>论<b></b>!<b></b>,2016-07-23 13:11:46,2,0
356060330,颜色分类:象牙白;尺码:170/88A/L,蜗***1,282864861987,自八月17到现在还没有给处理！一直很信任ONLY的品牌！一直在专卖店买衣服！没想到在网上购物这么扫兴！售后尽然这样的不负责任！说了给申请经理了也给了处理方式！但是一直不给兑现！一直说系统在提交申请！这些与顾客有啥关系！每天都问！回答都是等明天！这么大的品牌总是敷衍！不知道负责品牌的领导知道吗？如果真像聊天工作人员说的已经申请经理了！真的要担心only还要不要做下去,2016-08-22 14:09:59,2,5
356060330,颜色分类:黑/Black;尺码:165/84A/M,墨***熊,288086727221,像雪纺的质量，好评，也不透，满意,2016-10-13 09:19:21,3,0
356060330,颜色分类:象牙白;尺码:160/80A/S,旋***林,283990120074,<b></b>此<b></b>用<b></b>户<b></b>没<b></b>有<b></b>填<b></b>写<b></b>评<b></b>论<b></b>!<b></b>,2016-08-09 09:00:01,0,0
356060330,颜色分类:黑/Black;尺码:165/84A/M,0***0,283077320463,老公说是有史以来最合身的裙子?,2016-08-26 09:39:45,0,1
356060330,颜色分类:象牙白;尺码:165/84A/M,默***亚,283700059619,是面料的关系吧，缝合的密度不够，感觉不牢靠。上身还不错！,2016-09-01 21:36:46,4,0
356060330,颜色分类:黑/Black;尺码:165/84A/M,千***妖,285393681699,寄过来皱的可以 跟一团破布一样 搞得都没有心情试穿 退也懒得退 直接让妈妈洗了 看能不能不要那么皱 料子虽然不知道是什么材质的 但是摸着还挺舒服,2016-09-18 22:05:53,4,0
356060330,颜色分类:象牙白;尺码:160/80A/S,小***1,276663738111,<b></b>很<b></b>好<b></b>,2016-06-16 11:00:37,0,0
356060330,颜色分类:象牙白;尺码:165/84A/M,庄***璃,284013562233,码还是挑大一点的吧，生怕一不下心就被撑破了，感觉都绷紧了就快开线了，料子还是很舒服,2016-09-02 19:56:25,3,0
356060330,颜色分类:黑/Black;尺码:170/88A/L,小***子,284228599065,这衣服我已是第二次退货了，再第二次退货问题上，卖家迟迟不办理换货，让我很是失望。现在联系也联系不上，也不知道什么原因。现在你们收到货，却说没有收到货，打电话给当地邮局，已证实你们已经收到退货了。,2016-09-05 08:35:57,3,0
356060330,颜色分类:黑/Black;尺码:165/84A/M,肥***2,280882135941,做工：一般，领子都不是很平，针眼的确很大。料子：偏差，易皱，尤其胳膊肘肩膀处，穿了后变肥变皱，易抽丝，穿起小心翼翼。还没洗，不知道变不变形。 款式：不错，穿起很好看，吸引不少目光，特别喜欢裙摆飘逸 上身比较紧，要小心穿脱,2016-08-01 00:18:27,4,0
356060330,颜色分类:黑/Black;尺码:170/88A/L,t***7,283744622023,显瘦，料子一般，洗了掉色,2016-09-01 07:29:20,3,0
356060330,颜色分类:黑/Black;尺码:155/76A/XS,c***y,283913471137,薄料，像真丝，领有点大。还行。,2016-09-04 16:50:58,4,0
356060330,颜色分类:黑/Black;尺码:155/76A/XS,筱***0,284034984394,想退货的，不小心被我当空盒子丢了?,2016-09-05 00:45:06,4,0
356060330,颜色分类:象牙白;尺码:175/92A/XL,d***2,285155557840,衣服有点抽丝，不怎么好,2016-09-17 18:11:36,2,0
356060330,颜色分类:黑/Black;尺码:160/80A/S,怪***奇,284148912163,上身效果不错，162，46公斤，s码刚刚好。,2016-09-03 13:19:31,3,0
356060330,颜色分类:象牙白;尺码:155/76A/XS,月***狸,284156462025,好看的衣服，还没来得及穿出门～,2016-09-05 13:03:58,0,0
356060330,颜色分类:象牙白;尺码:160/80A/S,h***0,283280022962,穿上后洗了两次，手洗的。衣服就破了2处地方，跟客服沟通，说是洗涤方式不对，我想说，手洗还能破成这样，要我怎样洗！！这质量，谁用谁后悔。  跟专卖店完全没得比，而且客服只会挑你的毛病，不会反思自己衣服的质量问题，差评！最差劲的一次购物。  不说了，看图吧 咨询个售后问题，换了4个客服聊天，就没一个能解决问题的。现在招个靠谱的员工这么难吗,2016-08-25 18:08:56,3,2
356060330,颜色分类:黑/Black;尺码:170/88A/L,叮***真,283647332175,<b></b>还<b></b>没<b></b>穿<b></b> <b></b>不<b></b>知<b></b>道<b></b>咋<b></b>样<b></b> <b></b>希<b></b>望<b></b>质<b></b>量<b></b>好<b></b>点<b></b>,2016-08-30 15:01:40,3,0
356060330,颜色分类:黑/Black;尺码:165/84A/M,y***y,284335334673,还不错，就是怕不小心会弄破,2016-09-05 15:15:45,3,0
356060330,颜色分类:象牙白;尺码:160/80A/S,t***1,284278424016,料子软贴，裙摆有型,2016-09-07 17:51:29,3,0
356060330,颜色分类:黑/Black;尺码:165/84A/M,未***1,283194020494,洗了，有点褪色，其他还好，,2016-08-26 08:20:57,3,0
356060330,颜色分类:黑/Black;尺码:165/84A/M,h***4,283394712434,显瘦，还是挺好看的，不过总担心会崩线,2016-08-29 17:11:51,2,0
356060330,颜色分类:象牙白;尺码:160/80A/S,草***1,281223391749,款式很好看，就是像其他买家说的一样，料子很容易扒缝，出大针眼，容易勾丝。第一次拍的码小了，换成L码的了！建议买大点码的好脱，这样不至于扒缝，就是觉得款式好看，要不第一次买小了，我就退了，料子实在是很不理想，后来想想换吧，穿个款式吧！如果介意料子不好的甚拍！客服很好，收到后要求换码，及时解决了，我邮回去后他们收到第二天我就收到了换好的码，顺丰快递真给力！,2016-08-06 17:42:03,2,0
356060330,颜色分类:象牙白;尺码:160/80A/S,2***为,284280642584,衣服质量不错,2016-09-08 08:56:44,2,0
356060330,颜色分类:黑/Black;尺码:160/80A/S,飞***园,282737038609,没白色的好看,2016-08-22 11:34:39,3,0
356060330,颜色分类:象牙白;尺码:165/84A/M,m***i,284160490412,上身好看。,2016-09-04 16:52:16,4,0
356060330,颜色分类:黑/Black;尺码:155/76A/XS,杨***n,284444345815,还不错，料子略皱。,2016-09-06 16:35:50,3,0
356060330,颜色分类:黑/Black;尺码:160/80A/S,w***5,283418396714,就那样吧，线头比较多,2016-08-31 15:19:31,2,0
356060330,颜色分类:黑/Black;尺码:155/76A/XS,曾***0,282225168067,?很喜欢  ?不错 ?上身?效果?比?想象?的?好?！?打折?买?的??很?划算??面料?很?容易?皱?！,2016-08-13 10:31:56,3,1
356060330,颜色分类:象牙白;尺码:165/84A/M,月***1,284443868379,质量不好，嫌麻烦不退了,2016-09-10 10:07:56,3,0
356060330,颜色分类:象牙白;尺码:175/92A/XL,老***i,284651621691,这个初秋穿穿，好看。,2016-09-12 11:03:10,3,0
356060330,颜色分类:象牙白;尺码:165/84A/M,狄***2,283025617655,袖子有点长&middot;。,2016-08-25 13:30:33,4,0
356060330,颜色分类:黑/Black;尺码:170/88A/L,c***n,283286656171,料子蛮舒服的。,2016-08-25 08:15:17,3,0
356060330,颜色分类:黑/Black;尺码:175/92A/XL,郭***6,284178012663,样子超显瘦大爱,2016-09-08 13:39:20,0,0
356060330,颜色分类:象牙白;尺码:160/80A/S,s***3,284132751239,不透 合适,2016-09-06 22:52:19,4,0
356060330,颜色分类:象牙白;尺码:175/92A/XL,王***9,283375548621,不错很喜欢,2016-08-31 09:38:42,3,0
356060330,颜色分类:象牙白;尺码:160/80A/S,高***学,283136042910,容易起皱,2016-08-25 18:20:13,2,0
356060330,颜色分类:黑/Black;尺码:170/88A/L,王***t,282509700103,超级显瘦 料子很轻柔 不像评论里说的很容易破 就是打开皱的厉害 下水后有点掉色 总体还不错,2016-08-17 21:12:21,3,0
356060330,颜色分类:象牙白;尺码:160/80A/S,琳***1,282094850316,质量一般般了料子感觉不太好容易挂丝，不过款式还不错，凑合穿了,2016-08-15 19:05:03,3,0
356060330,颜色分类:黑/Black;尺码:165/84A/M,艾***4,282729355453,不错，很喜欢。,2016-08-22 10:25:27,3,0
356060330,颜色分类:黑/Black;尺码:165/84A/M,2***9,284044685200,不错，喜欢,2016-09-02 13:58:54,4,0
356060330,颜色分类:象牙白;尺码:165/84A/M,童***雨,280074923324,款式不错，挺遮肉的，但是线头太多。,2016-07-23 14:34:35,3,0
356060330,颜色分类:黑/Black;尺码:160/80A/S,来***滚,282398604512,衣服样式很显瘦，质量还可以，就是领太大了。,2016-08-19 18:40:31,0,0
356060330,颜色分类:象牙白;尺码:155/76A/XS,俗***套,281679355568,跑丝，别的还好，穿着挺凉快很显成熟,2016-08-10 09:11:35,3,0
356060330,颜色分类:象牙白;尺码:175/92A/XL,e***q,280229723314,第一条裙子有质量问题，然后退货了，商家说寄回的邮费支付宝给退回来，结果过去一个月了，多次询问无果，每次都问原因和单号，可结果就是没解决，其实就是十块钱的事，送你也无所谓，但是你们的态度和售后太差了，淘宝天猫多年购物，你们是最差的，不会再来了，也会告诉身边的朋友&hellip;&hellip;,2016-07-25 10:46:24,4,5
356060330,颜色分类:象牙白;尺码:155/76A/XS,高***达,282212988600,<b></b>此<b></b>用<b></b>户<b></b>没<b></b>有<b></b>填<b></b>写<b></b>评<b></b>论<b></b>!<b></b>,2016-08-12 13:58:01,0,0
356060330,颜色分类:黑/Black;尺码:160/80A/S,z***g,281556119033,面料很容易皱，上身效果还不错,2016-08-06 17:14:42,4,0
356060330,颜色分类:象牙白;尺码:175/92A/XL,y***n,281568931994,中间有寄错，但最后都解决了，还不错！,2016-08-06 23:35:28,3,0
356060330,颜色分类:象牙白;尺码:165/84A/M,t***6,280171682415,物流好快，第二天就好了，试穿了下，很合身，好舒服的面料,2016-07-25 23:06:00,2,0
356060330,颜色分类:象牙白;尺码:170/88A/L,l***0,280822599087,很显瘦，漂亮，凉快,2016-07-29 18:11:21,0,0
356060330,颜色分类:黑/Black;尺码:160/80A/S,苓***c,282485235021,很薄，很薄，容易皱。,2016-08-21 13:43:51,0,0
356060330,颜色分类:象牙白;尺码:165/84A/M,转***西,280739797557,裙子很合适，布料很好，摸起来软软的,2016-07-31 21:54:21,3,0
356060330,颜色分类:象牙白;尺码:155/76A/XS,貓***i,281238091122,好看，领口稍大,2016-08-04 18:51:29,4,0
356060330,颜色分类:黑/Black;尺码:160/80A/S,y***m,281312560133,店里没黑色的了，在这里拍的，满意，还没穿,2016-08-03 08:28:07,2,0
356060330,颜色分类:象牙白;尺码:170/88A/L,科***卡,281274853087,东西不会评价，有点失望!,2016-08-05 22:41:15,3,0
356060330,颜色分类:象牙白;尺码:155/76A/XS,z***r,281050727054,正品，打折很划算,2016-08-01 10:55:05,4,0
356060330,颜色分类:黑/Black;尺码:160/80A/S,贾***生,280527012355,价格美丽，材质舒服,2016-07-27 16:50:00,3,0
356060330,颜色分类:象牙白;尺码:155/76A/XS,广***思,281448537855,好看，舒服，喜欢极了,2016-08-04 18:10:45,0,0
356060330,颜色分类:象牙白;尺码:160/80A/S,飞***园,280705737725,穿上去挺漂亮，暂时没发现什么大问题,2016-07-27 14:54:22,0,0
356060330,颜色分类:象牙白;尺码:175/92A/XL,四***七,281203735315,简直太划算！！！,2016-08-03 13:10:25,3,0
356060330,颜色分类:象牙白;尺码:155/76A/XS,l***1,280097809960,帮同事买的，应该还好。,2016-07-23 22:58:38,3,0
356060330,颜色分类:象牙白;尺码:165/84A/M,南***0,282339586983,给朋友买的朋友说还好。,2016-08-19 08:30:43,0,0
356060330,颜色分类:象牙白;尺码:160/80A/S,美***9,280476259309,<b></b>此<b></b>用<b></b>户<b></b>没<b></b>有<b></b>填<b></b>写<b></b>评<b></b>论<b></b>!<b></b>,2016-07-01 22:11:11,0,0
356060330,颜色分类:象牙白;尺码:175/92A/XL,中***豹,280355545816,还可以，挺显瘦的,2016-07-23 22:43:35,3,0
356060330,颜色分类:象牙白;尺码:160/80A/S,l***7,281495640497,没有 正好 到位,2016-08-08 14:42:44,4,0
356060330,颜色分类:象牙白;尺码:170/88A/L,偏***5,280564268571,<b></b>此<b></b>用<b></b>户<b></b>没<b></b>有<b></b>填<b></b>写<b></b>评<b></b>论<b></b>!<b></b>,2016-07-30 16:05:59,0,0
356060330,颜色分类:象牙白;尺码:175/92A/XL,牙***0,281962734106,非常漂亮，非常满意,2016-08-12 16:04:55,3,0
356060330,颜色分类:象牙白;尺码:155/76A/XS,8***g,280158427084,很不错，料子蛮舒服，很喜欢！,2016-07-23 22:54:04,2,0
356060330,颜色分类:黑/Black;尺码:175/92A/XL,t***4,281516503040,不是想象中的样子,2016-08-06 10:26:05,2,0
356060330,颜色分类:象牙白;尺码:165/84A/M,w***n,279964303816,这个不错,2016-07-24 19:05:08,2,0
356060330,颜色分类:象牙白;尺码:175/92A/XL,w***1,276686223407,<b></b>此<b></b>用<b></b>户<b></b>没<b></b>有<b></b>填<b></b>写<b></b>评<b></b>论<b></b>!<b></b>,2016-06-20 10:10:23,2,0
356060330,颜色分类:象牙白;尺码:160/80A/S,张***9,279837871238,喜欢，感觉还可以拍大一码的就更好啦,2016-07-22 12:01:37,3,0
356060330,颜色分类:象牙白;尺码:170/88A/L,t***2,280030238313,面料特别舒服好评,2016-07-22 17:41:08,3,0
356060330,颜色分类:黑/Black;尺码:160/80A/S,杨***玉,291697695099,就是有点皱，要自己熨。穿着太舒服了。为明年开春准备的hahaha&hellip;&hellip;,2016-11-15 13:05:13,2,3
356060330,颜色分类:象牙白;尺码:160/80A/S,o***o,286692422439,太皱了 太皱了 太皱了 洗过才能穿,2016-09-28 19:27:27,0,1
356060330,颜色分类:黑/Black;尺码:165/84A/M,云***w,283837892090,很喜欢,2016-09-01 11:08:50,3,0
356060330,颜色分类:黑/Black;尺码:165/84A/M,s***6,284620245743,好,2016-09-11 16:30:09,4,0
356060330,颜色分类:象牙白;尺码:155/76A/XS,鸿***8,281651869003,好,2016-08-06 23:28:00,4,0
356060330,颜色分类:黑/Black;尺码:175/92A/XL,m***4,281030320120,很显瘦,2016-07-31 08:40:18,0,0
356060330,颜色分类:象牙白;尺码:175/92A/XL,x***u,284097123502,不错,2016-09-02 23:37:08,2,0
356060330,颜色分类:黑/Black;尺码:160/80A/S,陆***6,292775133557,蛮好看的,2016-11-20 21:32:27,3,0
356060330,颜色分类:象牙白;尺码:175/92A/XL,文***唱,283290716222,好评,2016-08-29 16:15:30,3,0
356060330,颜色分类:黑/Black;尺码:160/80A/S,t***3,285175004197,好皱。。。。,2016-09-17 10:39:22,2,0
356060330,颜色分类:黑/Black;尺码:155/76A/XS,曼***1,289379018095,还行。,2016-10-24 15:15:14,4,0
356060330,颜色分类:象牙白;尺码:155/76A/XS,i***2,283406940257,超正,2016-08-30 20:00:50,3,0
356060330,颜色分类:黑/Black;尺码:165/84A/M,t***o,287246738590,喜欢,2016-10-07 14:49:04,4,0
356060330,颜色分类:黑/Black;尺码:160/80A/S,j***6,284133194395,还好,2016-09-04 10:42:23,4,0
356060330,颜色分类:象牙白;尺码:165/84A/M,李***旦,283482851376,挺好的,2016-08-27 11:29:18,2,0
356060330,颜色分类:象牙白;尺码:160/80A/S,亲***5,282730062743,可以,2016-08-21 22:52:18,0,0
356060330,颜色分类:黑/Black;尺码:165/84A/M,l***0,281839876597,还行吧。,2016-08-11 10:25:59,3,0
356060330,颜色分类:黑/Black;尺码:160/80A/S,月***辑,284030132200,好 好 好,2016-09-03 15:11:19,4,0
356060330,颜色分类:黑/Black;尺码:160/80A/S,牛***5,285101178411,合适,2016-09-14 08:32:22,4,0
356060330,颜色分类:象牙白;尺码:160/80A/S,汪***8,281084432192,挺好看的,2016-07-31 18:08:33,4,0
356060330,颜色分类:黑/Black;尺码:165/84A/M,星***l,288673525734,good,2016-10-20 12:22:12,3,0
356060330,颜色分类:黑/Black;尺码:170/88A/L,e***子,276903376909,还不错，穿着很合适显瘦,2016-06-19 14:03:31,2,0
356060330,颜色分类:黑/Black;尺码:160/80A/S,过***1,270827042751,非常喜欢！特别好看！,2016-04-22 22:29:03,0,0
356060330,颜色分类:象牙白;尺码:170/88A/L,t***8,270384204852,特别皱 不值这个价,2016-04-13 21:11:12,4,0
356060330,颜色分类:黑/Black;尺码:165/84A/M,t***2,276011854165,抽丝、胳肢窝那还开口，不过显瘦、凉快、裙子长度适合上班，也就不退了，但是品牌质量是否该加强了&hellip;,2016-06-11 12:05:34,4,0
356060330,颜色分类:象牙白;尺码:165/84A/M,c***8,278302087538,不错,2016-07-04 06:28:01,3,0
356060330,颜色分类:黑/Black;尺码:165/84A/M,大***1,275882670100,质量不是很好。。。。,2016-06-09 18:52:47,3,0
356060330,颜色分类:象牙白;尺码:160/80A/S,嬡***儿,278601397529,161cm96斤，合身，衣衣剪裁很棒，款式简约、飘逸，很淑女，面料舒服，顺丰很快，满意。,2016-07-08 23:01:24,3,0
356060330,颜色分类:象牙白;尺码:175/92A/XL,k***h,275643493653,裙子面料一般，穿着挺简单大方又凉快,2016-06-09 11:47:03,4,0
356060330,颜色分类:象牙白;尺码:170/88A/L,天***的,276012188004,很漂亮，很喜欢！,2016-06-13 08:33:04,3,0
356060330,颜色分类:黑/Black;尺码:165/84A/M,j***j,276112438075,好看哟 很淑女 面料也很好 夏天穿正好,2016-06-14 22:51:15,3,2
356060330,颜色分类:象牙白;尺码:160/80A/S,贪***姐,275713534378,宝贝已经收到，物流超级快，衣服打开稍微有点味道，不知道穿上效果怎么样,2016-06-08 11:16:37,0,0
356060330,颜色分类:黑/Black;尺码:165/84A/M,妈***咪,276966279046,裙子线头太多。,2016-06-19 15:08:24,2,0
356060330,颜色分类:象牙白;尺码:175/92A/XL,l***0,278036331389,挺好的，用来内搭,2016-07-01 23:55:46,0,0
356060330,颜色分类:黑/Black;尺码:170/88A/L,彼***1,275901149192,<b></b>此<b></b>用<b></b>户<b></b>没<b></b>有<b></b>填<b></b>写<b></b>评<b></b>论<b></b>!<b></b>,2016-06-08 00:15:50,4,0
356060330,颜色分类:象牙白;尺码:165/84A/M,汤***3,273869057724,衣服不错 挺舒服的 价格有点高,2016-05-21 19:06:42,3,0
356060330,颜色分类:象牙白;尺码:155/76A/XS,s***1,274339414569,<b></b>此<b></b>用<b></b>户<b></b>没<b></b>有<b></b>填<b></b>写<b></b>评<b></b>论<b></b>!<b></b>,2016-05-09 19:35:41,4,0
356060330,颜色分类:黑/Black;尺码:160/80A/S,c***3,275697844476,当时很犹豫买白色还是黑色，长卷发还是买了黑色裙子，果然优雅大方。,2016-06-07 19:32:59,3,0
356060330,颜色分类:象牙白;尺码:155/76A/XS,r***0,277184506341,上身效果不错，但是两个袖子的松紧不一样，感觉换货挺麻烦的。,2016-06-21 20:04:27,3,0
356060330,颜色分类:象牙白;尺码:155/76A/XS,源***1,271426226200,老婆喜欢,2016-04-27 23:43:12,4,0
356060330,颜色分类:黑/Black;尺码:155/76A/XS,王***9,275541110252,不错我，很仙哦,2016-06-09 11:30:24,3,0
356060330,颜色分类:黑/Black;尺码:170/88A/L,y***3,270846379305,穿上感觉挺好的，从后面看很显瘦,2016-04-21 16:46:56,4,0
356060330,颜色分类:黑/Black;尺码:165/84A/M,s***姗,276011803273,不好，又薄又皱,2016-06-12 10:22:16,4,0
356060330,颜色分类:黑/Black;尺码:165/84A/M,t***2,276372168906,好喜欢哦！,2016-06-16 11:22:56,0,0
356060330,颜色分类:黑/Black;尺码:160/80A/S,潘***君,274001466624,拍下来第三天才发货，收到货都一个星期了，速度真的是慢，东西也一般,2016-05-22 08:50:34,0,0
356060330,颜色分类:象牙白;尺码:160/80A/S,简***3,276185943661,手感质量都可以，喜欢,2016-06-12 20:25:13,0,0
