356060330,颜色分类:黑/Black;尺码:165/84A/M,无***心,298151565135,衣服料子很柔软 穿着很舒服 很显瘦 本人172 112斤 m码正好 只不过衣服好几处跳线的地方 自己处理了  不容易看见  建议衣服发货前在忙也要检查下 上次买的毛衣也是好多跳线的地方 长久这样 会让粉丝伤心的,2017-01-04 13:15:10,0,1
356060330,颜色分类:黑/Black;尺码:165/84A/M,c***8,298256498412,衣服质量很好。身高170体重50KG，平时选择肩宽38码。选择M码。这款肩宽微微有点窄，不影响穿着效果，很大气的一件衣服。就是only的这个价格真的是。。。乎高乎低，还是要多关注。实惠的时候再下手、。,2017-01-08 14:46:20,3,0
356060330,颜色分类:黑/Black;尺码:165/84A/M,b***2,294681085844,透明度：我165，体重120，买的M号，正好！就是我的胃和小肚子会凸显出来，但是穿着不紧，不勒，没拍照，同事都说挺好看的。有时间上个图给大家做参考，聚划算买的，不错，质量没问题！就是穿的时候往头上套的时候稍微有点紧，所以要在没化妆前穿上，脱的时候最好也是洗完脸再脱。不知道穿久了领口会不会松掉，这款裙子是有弹力的。比一般的裙子长一些，特意买的这种稍微长一点的，喜欢这种的！。,2016-12-06 09:50:11,3,0
356060330,颜色分类:黑/Black;尺码:165/84A/M,快***然,298302150221,宝贝超级好，穿上也很显瘦。就是像大部分卖家说的一样，套头部位有些紧。确实是先穿衣服才能化妆。面料也很舒服。上身很上档次。老公和婆婆都说漂亮。客服推荐的码数也合适。,2017-01-09 18:02:14,2,0
356060330,颜色分类:黑/Black;尺码:165/84A/M,快***9,296343398293,衣服特别好，超级大爱，本人一米六，一百一十七斤，穿165正好，就是显的胸太大。,2016-12-22 09:57:19,0,2
356060330,颜色分类:黑/Black;尺码:170/88A/L,j***5,297289298928,尺码：尺码正合适，版型很好，真心赞，就是面料容易勾丝，但很喜欢，穿上也很显瘦，赞~。,2016-12-30 15:53:55,4,0
356060330,颜色分类:黑/Black;尺码:165/84A/M,l***雄,296352703978,很喜欢，好美的小黑裙。显身材，对身材要求高，领子确实无拉链好难穿是它败笔，但是并不妨碍对它的喜爱。果断留下了。,2016-12-22 12:12:29,3,0
356060330,颜色分类:黑/Black;尺码:165/84A/M,x***9,296545386612,很优雅的小黑裙，刚开始试这裙子是店员帅哥推荐，一上身觉得好优雅 很喜欢，可是店里只有s和xs，虽然可以穿，但感觉m会更舒适，于是当场上淘宝搜了一下，发现有m，很惊喜。太赞了，小黑裙的毒 你中了吗？,2016-12-21 20:53:47,4,0
356060330,颜色分类:黑/Black;尺码:155/76A/XS,z***3,291394470373,首先说一下快递吧，今年双十一的快递真的太帅啦，简直就是惊喜，11号下午买的，昨天就收到了，因为昨天我休假所以今天下班了才带回来，裙子试穿效果非常棒，好显瘦，朋友都说好看，今年的双十一抢购确实值！,2016-11-13 21:20:20,3,1
356060330,颜色分类:黑/Black;尺码:175/92A/XL,y***4,292322278210,在实体店试了，只有L码，很紧身，但很显瘦，印花也好看，整体很美～特地到官网上看，发现双11价明显少近200大洋，又有XL码，果断购入！到货一试，质地一样，尺码更合身，太满意了！,2016-11-19 22:15:31,3,0
