158748311,57301762,波司登官方旗舰店,//bosideng.tmall.com,93,4
397341302,61127277,森马官方旗舰店,//semir.tmall.com,48,2
356060330,60129786,ONLY官方旗舰店,//only.tmall.com,61,3
2146742267,111717832,拉夏贝尔官方旗舰,//lachapelle.tmall.com,98,5
2785890209,145900035,lababite官方旗舰店,//lababite.tmall.com,40,2
2785769724,145901297,puella官方旗舰店,//puella.tmall.com,52,3
2382603663,145900751,7modifier官方旗舰店,//7modifier.tmall.com,51,3
